Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign,SRC_Kapp_sign,HCK_Kapp_sign,delta_pKapp,SRC_Complexome,HCK_Complexome,delta_complexome,log_Concentration_µM,log_SRC_Complexome,log_HCK_Complexome,log_delta_complexome,ratio_log_intra
SAP18,O55128,0.0767250278402769,,,,,,,,,-1.115062945308959,,,,
MPRD,P24668,1.49683510960939,,,,,,,,,0.1751739613778379,,,,
PGES2,Q8BWM0,0.0189012416493753,,,,,,,,,-1.7235096654690842,,,,
CTR1,Q09143,0.214539282971384,,,,,,,,,-0.6684931752009401,,,,
ESYT2,Q3TZZ7,0.0040177737773582,,,,,,,,,-2.396014520054393,,,,
CYFP1,Q7TMB8,0.323212255153084,4.54604630751455,4.09693049317786,28.44157827283398,79.99622750225585,0.44911581433669046,0.0005975589227240619,0.00045417471916664454,0.00014338420355741732,-0.4905121805569347,-3.2236192643509938,-3.342777043678571,-3.843498691664933,0.1191577793275771
SFXN3,Q91V61,0.0419080164203071,,,,,,,,,-1.377702894596885,,,,
LZIC,Q8K3C3,0.160864023042533,,,,,,,,,-0.793541074242673,,,,
COMD9,Q8K2Q0,0.221205306649416,,,,,,,,,-0.6552044586471104,,,,
F136A,Q9CR98,0.262342565559511,,,,,,,,,-0.5811312386210797,,,,
RAB31,Q921E2,0.707025639432055,,,,,,,,,-0.15056483675195723,,,,
SCYL1,Q9EQC5,0.0573291572083233,,4.34120391963839,,45.582283758335144,,,0.0001416200801429568,,-1.241624442709277,,-3.8488751641815306,,
SCAM3,O35609,0.216498226218458,,,,,,,,,-0.6645456574939484,,,,
CDK2,P97377,0.181473424498685,,,,,,,,,-0.7411869653310428,,,,
ADA10,O35598,0.016420541542462,,,,,,,,,-1.7846125241334656,,,,
FKBP8,O35465,0.170708719686624,,,,,,,,,-0.7677442948485551,,,,
A16A1,Q571I9,0.224235621112873,,,,,,,,,-0.6492953960945618,,,,
RHG29,Q8CGF1,,,,,,,,,,,,,,
STX7,O70439,0.317517636753484,,,,,,,,,-0.49823214649173686,,,,
GSHR,P47791,0.716532761683109,,,,,,,,,-0.14476394777478446,,,,
RAE1,Q9QXG2,0.0030873315683282,,,,,,,,,-2.5104167263447317,,,,
GBB4,P29387,,,,,,,,,,,,,,
UBP15,Q8R5H1,0.42313386849544,,,,,,,,,-0.3735222114637914,,,,
RM38,Q8K2M0,0.0628655175260107,,,,,,,,,-1.2015875048656555,,,,
ERAP1,Q9EQH2,0.728339115356661,,,,,,,,,-0.1376663656912199,,,,
XRCC4,Q924T3,,,,,,,,,,,,,,
MRC2,Q64449,,,,,,,,,,,,,,
ATG3,Q9CPX6,0.109972250822379,,,,,,,,,-0.9587168860693913,,,,
ZNRD2,P56873,0.318866451081566,,,,,,,,,-0.4963911718094266,,,,
DUS3,Q9D7X3,1.07382769576926,,,,,,,,,0.030934600935328464,,,,
OSBP1,Q3B7Z2,0.105855303955095,,,,,,,,,-0.9752873764662948,,,,
LEG8,Q9JL15,,,,,,,,,,,,,,
NU107,Q8BH74,0.0479250001927813,,,,,,,,,-1.3194378767029231,,,,
RM54,Q9CPW3,,,,,,,,,,,,,,
PPM1B,P36993,0.104947522033081,,,,,,,,,-0.9790278112984852,,,,
HNRLL,Q921F4,0.754278281797904,,,,,,,,,-0.12246839689908538,,,,
COA6,Q8BGD8,,,,,,,,,,,,,,
EI2BD,Q61749,0.209148231169612,,,,,,,,,-0.6795458040287268,,,,
ACTG,P63260,0.039779187993752,,,,,,,,,-1.4003440863054004,,,,
SHC1,P98083,0.0718362063271592,,4.26717932679897,,54.05310833512403,,,0.00014969428971411958,,-1.1436566108435957,,-3.824794766076104,,
PLSI,Q3V0K9,,,,,,,,,,,,,,
GNS,Q8BFR4,0.222541562930165,,,,,,,,,-0.652588866186359,,,,
ITB4,A2A863,,,,,,,,,,,,,,
PLRG1,Q922V4,0.214114940300158,,,,,,,,,-0.6693530278782024,,,,
ASF1A,Q9CQE6,0.0430780115007227,,,,,,,,,-1.3657443521288153,,,,
RRAS,P10833,,,,,,,,,,,,,,
NU133,Q8R0G9,0.0395445357999954,,,,,,,,,-1.402913518129796,,,,
SHLB2,Q8R3V5,0.0710991383491736,,,,,,,,,-1.1481356624554202,,,,
,,,,,,,,,,,,,,,
HTAI2,Q9Z2G9,0.173601432610197,,,,,,,,,-0.7604466952186508,,,,
PFKAM,P47857,0.0134965519977374,,,,,,,,,-1.8697771677730406,,,,
ARGI2,O08691,,,,,,,,,,,,,,
SPAG7,Q7TNE3,0.2173296808838,,,,,,,,,-0.6628809576932954,,,,
RPAB1,Q80UW8,0.13146389018893,,,,,,,,,-0.8811935205221919,,,,
RIGI,Q6Q899,,,,,,,,,,,,,,
EP15R,Q60902,0.128255677742094,,,,,,,,,-0.8919234000369581,,,,
PARP1,P11103,,,,,,,,,,,,,,
ASPH,Q8BSY0,1.57644080624606,,,,,,,,,0.19767766807260795,,,,
DYLT3,P56387,,,,,,,,,,,,,,
RM19,Q9D338,0.11575356740221,,,,,,,,,-0.9364656156083215,,,,
NCLN,Q8VCM8,0.33850234886544,,,,,,,,,-0.4704383134019976,,,,
PAIP2,Q9D6V8,,,,,,,,,,,,,,
TOLIP,Q9QZ06,0.134371634588884,,,,,,,,,-0.8716923997470536,,,,
APC7,Q9WVM3,0.0373166775390544,,,,,,,,,-1.4280970302708758,,,,
SCRIB,Q80U72,0.0509437046514682,,,,,,,,,-1.2929094761138988,,,,
FHL2,O70433,,,,,,,,,,,,,,
CDK6,Q64261,0.430081276368194,,,,,,,,,-0.3664494640884944,,,,
TENS3,Q5SSZ5,0.0488893008966268,,4.30283707946812,,49.792384029402086,,,0.00011061295546710426,,-1.3107861729817785,,-3.956194003606712,,
RPE,Q8VEE0,0.24377008857581,,,,,,,,,-0.6130195848678428,,,,
PGP,Q8CHP8,0.247294808529656,,,,,,,,,-0.6067850007053786,,,,
RAB13,Q9DD03,,,,,,,,,,,,,,
RM09,Q99N94,0.0934927151876653,,,,,,,,,-1.029222227384733,,,,
,,,,,,,,,,,,,,,
PCBP3,P57722,,,,,,,,,,,,,,
CAVN2,Q63918,,,,,,,,,,,,,,
MTX2,O88441,2.26001293617702,,,,,,,,,0.3541109250297982,,,,
NC2B,Q91WV0,0.0667317521046171,,,,,,,,,-1.175667472191378,,,,
FBX22,Q78JE5,,,,,,,,,,,,,,
CUL4B,A2A432,0.109320065910678,,,,,,,,,-0.9613001151367577,,,,
EF1A2,P62631,,,,,,,,,,,,,,
ZCCHV,Q3UPF5,0.166826043481872,,,,,,,,,-0.7777361499958384,,,,
CSK,P41241,0.125669642812752,,,,,,,,,-0.9007696193002055,,,,
DEOC,Q91YP3,0.123103293028752,,,,,,,,,-0.9097303294806471,,,,
NDC80,Q9D0F1,,,,,,,,,,,,,,
OPA1,P58281,0.046492674377379,,,,,,,,,-1.332615471370531,,,,
,,,,,,,,,,,,,,,
THOC6,Q5U4D9,0.066173848697109,,,,,,,,,-1.1793136058836917,,,,
AAAS,P58742,0.194346690486197,,,,,,,,,-0.7114228505347484,,,,
UBR4,A2AN08,0.11306344989736,,,,,,,,,-0.946677767075723,,,,
PAI1,P22777,,,,,,,,,,,,,,
AP1B1,O35643,0.246954604477315,,,,,,,,,-0.6073828719910032,,,,
COG7,Q3UM29,0.0123620991555782,,,,,,,,,-1.9079077772829607,,,,
WBP2,P97765,0.0817851772074316,,,,,,,,,-1.087325400978406,,,,
GIT1,Q68FF6,0.0770829496013576,,4.79957925497207,,15.864293829456837,,,0.0005426789782134733,,-1.1130416752946817,,-3.265457001384802,,
ZFPL1,Q9DB43,0.0190732920243686,,,,,,,,,-1.7195743418450462,,,,
TM10C,Q3UFY8,0.0235481513418272,,,,,,,,,-1.628043181679759,,,,
NIF3L,Q9EQ80,0.274951755802823,,,,,,,,,-0.5607435026304286,,,,
MYO6,Q64331,,,,,,,,,,,,,,
KDM1A,Q6ZQ88,0.0868371370971276,,,,,,,,,-1.0612945030828311,,,,
AAPK1,Q5EG47,0.125533251327864,,,,,,,,,-0.9012412227448139,,,,
DDA1,Q9D9Z5,,,,,,,,,,,,,,
NMI,O35309,0.058488876492882,,,,,,,,,-1.232926720876856,,,,
CCN2,P29268,,,,,,,,,,,,,,
ECI1,P42125,0.0789358249401598,,,,,,,,,-1.1027258479607878,,,,
,,,,,,,,,,,,,,,
QCR8,Q9CQ69,0.916828344502875,,,,,,,,,-0.03771196859777579,,,,
NOP2,Q922K7,0.315156132633957,,,,,,,,,-0.5014742375049739,,,,
MXRA7,Q9CZH7,,,,,,,,,,,,,,
DNPEP,Q9Z2W0,0.32979652356456,,,,,,,,,-0.4817539266317237,,,,
MTREX,Q9CZU3,0.120747457135909,,,,,,,,,-0.9181220064437078,,,,
S23IP,Q6NZC7,0.21442020054787,4.36341032777798,4.42753358402583,43.31014844007783,37.36512297864212,-0.06412325624784998,0.0002621508832874042,0.0006429562992593674,-0.00038080541597196316,-0.6687343021266257,-3.581448674642231,-3.1918185443937928,3.41929688352808,-0.3896301302484382
ABCF3,Q8K268,0.0148218023534755,,,,,,,,,-1.829098982282804,,,,
EDC4,Q3UJB9,0.16039092877443,,,,,,,,,-0.7948201977389656,,,,
PDCD4,Q61823,,,,,,,,,,,,,,
TPM1,P58771,2.37218932339526,,,,,,,,,0.37514934692861374,,,,
UPP1,P52624,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PR38B,Q80SY5,0.0887576566880449,,,,,,,,,-1.0517941722003432,,,,
CORO7,Q9D2V7,0.152748062031394,,,,,,,,,-0.8160242910979176,,,,
PYC,Q05920,0.0036106830517566,,,,,,,,,-2.4424106325685866,,,,
SPCS1,Q9D958,0.29900746139931,,,,,,,,,-0.524317974203609,,,,
SNAG,Q9CWZ7,0.545108225674298,,,,,,,,,-0.2635172644261577,,,,
CD2B2,Q9CWK3,0.0494912480570758,,,,,,,,,-1.3054715941284931,,,,
TMED1,Q3V009,0.0194953802655191,,,,,,,,,-1.7100682892984649,,,,
IDHG1,P70404,0.694697446682017,,,,,,,,,-0.15820429734552144,,,,
MPRI,Q07113,0.0320934595068189,,,,,,,,,-1.4935834657109526,,,,
NHLC2,Q8BZW8,0.0404329733277127,,,,,,,,,-1.3932643206911077,,,,
AGM1,Q9CYR6,0.0638555623774317,,,,,,,,,-1.1948012659086773,,,,
RPB9,P60898,0.233601867875021,,,,,,,,,-0.6315236889373295,,,,
NU155,Q99P88,0.155273064703048,,,,,,,,,-0.8089038750209074,,,,
NUD19,P11930,0.0165148377412066,,,,,,,,,-1.78212568890837,,,,
TPPC3,O55013,,,,,,,,,,,,,,
SMYD5,Q3TYX3,0.179966355167382,,,,,,,,,-0.7448086789572782,,,,
DKC1,Q9ESX5,0.241466000621837,,3.98334122729614,,103.91034163783603,,,0.0002617479490112373,,-0.6171440110069342,,-3.5821167126542464,,
CBR3,Q8K354,,,,,,,,,,,,,,
RM14,Q9D1I6,0.324946278417239,,,,,,,,,-0.48818843260708833,,,,
HBS1L,Q69ZS7,0.040872531837311,,,,,,,,,-1.388568459207504,,,,
FA98A,Q3TJZ6,0.111158560392872,,4.08479408624783,,82.26325955271048,,,0.00015230702500446114,,-0.9540570863772163,,-3.81728006481687,,
MSRA,Q9D6Y7,0.123545697724013,,,,,,,,,-0.9081723735905407,,,,
DSG2,O55111,,,,,,,,,,,,,,
RRP44,Q9CSH3,0.306490803073011,,,,,,,,,-0.5135825529059843,,,,
HIBCH,Q8QZS1,0.138372443204276,,,,,,,,,-0.858950390774706,,,,
TOM70,Q9CZW5,0.315105990763892,,,,,,,,,-0.5015433399838285,,,,
PPIC,P30412,0.11875848628152,,,,,,,,,-0.92533534664161,,,,
RM21,Q9D1N9,0.285270985330748,,,,,,,,,-0.5447423978190632,,,,
ALDOC,P05063,1.11405432730835,,,,,,,,,0.04690636989959256,,,,
ALDH2,P47738,4.1055687039276,,,,,,,,,0.6133733241523188,,,,
PNO1,Q9CPS7,0.429339385000069,,,,,,,,,-0.3671992701424215,,,,
,,,,,,,,,,,,,,,
PALLD,Q9ET54,,,,,,,,,,,,,,
EDIL3,O35474,,,,,,,,,,,,,,
PCY2,Q922E4,0.225185703665758,,,,,,,,,-0.6474591849403974,,,,
NUP88,Q8CEC0,0.0451682314092297,,,,,,,,,-1.3451669141817892,,,,
NEK9,Q8K1R7,0.191226981057694,,,,,,,,,-0.7184508312137846,,,,
IMA3,O35343,0.0967303381204235,,,,,,,,,-1.0144372941497657,,,,
PICAL,Q7M6Y3,0.400166316601765,,,,,,,,,-0.3977594702466203,,,,
ARF5,P84084,0.190996831282396,,,,,,,,,-0.7189738378202597,,,,
NUD15,Q8BG93,,,,,,,,,,,,,,
PLSL,Q61233,18.6274247616394,,,,,,,,,1.2701528179066477,,,,
CHIP,Q9WUD1,0.621105334731725,,,,,,,,,-0.20683474054256587,,,,
AIDA,Q8C4Q6,,,,,,,,,,,,,,
AL3A2,P47740,,,,,,,,,,,,,,
MFF,Q6PCP5,0.102950771945548,,,,,,,,,-0.9873703926065625,,,,
UN13D,B2RUP2,,,,,,,,,,,,,,
RIDA,P52760,,,,,,,,,,,,,,
NEP1,O35130,0.0512689123084066,,,,,,,,,-1.2901458962024297,,,,
AK1A1,Q9JII6,1.24276408871061,,,,,,,,,0.09438869525870734,,,,
AP3S1,Q9DCR2,,,,,,,,,,,,,,
OGA,Q9EQQ9,0.0527237660431623,,,,,,,,,-1.2779935757784548,,,,
CWC27,Q3TKY6,0.035476698628051,,,,,,,,,-1.4500568013073205,,,,
MAOX,P06801,0.198046416780453,,,,,,,,,-0.7032330108035125,,,,
CHERP,Q8CGZ0,0.142697693674994,,4.32584068809894,,47.223623954053885,,,0.00033968736965661606,,-0.8455830460326398,,-3.4689206008791995,,
CBX5,Q61686,,,,,,,,,,,,,,
UBR7,Q8BU04,0.0737664961473995,,,,,,,,,-1.1321408447101051,,,,
HERC4,Q6PAV2,0.0237804204448526,,,,,,,,,-1.6237804711948194,,,,
WDR55,Q9CX97,0.0373163718501738,,,,,,,,,-1.4281005879171225,,,,
DLGP5,Q8K4R9,0.0527157710712243,,,,,,,,,-1.2780594366935787,,,,
NDUAD,Q9ERS2,0.336969025249425,,,,,,,,,-0.4724100183616188,,,,
LS14A,Q8K2F8,0.144700352087238,,4.52782587167299,,29.66020363046479,,,0.0005466509195830582,,-0.8395304121473165,,-3.262289916982973,,
ACADM,P45952,0.467006723116963,,,,,,,,,-0.3306768672035216,,,,
INT3,Q7TPD0,0.280197101282125,,,,,,,,,-0.5525363619256529,,,,
PUS7,Q91VU7,0.453792038164632,,,,,,,,,-0.3431431281326597,,,,
LCAP,Q8C129,0.15059931270631,,,,,,,,,-0.8221770101309233,,,,
BAG6,Q9Z1R2,0.215634430460274,,,,,,,,,-0.6662818939256072,,,,
NEXN,Q7TPW1,,,,,,,,,,,,,,
NCKP1,P28660,,,,,,,,,,,,,,
NEDD4,P46935,,,,,,,,,,,,,,
DCPS,Q9DAR7,0.500909878149014,,,,,,,,,-0.3002404037600616,,,,
BIN1,O08539,0.0299183702479505,,,,,,,,,-1.5240620676123726,,,,
UROK,P06869,0.325196828819322,,,,,,,,,-0.4878536981117475,,,,
SHLB1,Q9JK48,0.104985324409117,,,,,,,,,-0.9788714054404125,,,,
ANTR2,Q6DFX2,,,,,,,,,,,,,,
GSDMD,Q9D8T2,0.369725948279484,,,,,,,,,-0.4321200684987472,,,,
5NTC,Q3V1L4,1.11265564463296,,4.50701021037145,,31.11643180739784,,,0.0038887381270136245,,0.04636077549762726,,-2.410191301856969,,
TM165,P52875,0.138083824797224,,,,,,,,,-0.8598571918973821,,,,
MRE11,Q61216,0.0861035562403694,,,,,,,,,-1.0649789109891579,,,,
UBP2L,Q80X50,0.16997286716598,,,,,,,,,-0.7696203996838245,,,,
PR38A,Q4FK66,0.0541384816762824,,,,,,,,,-1.2664939282636782,,,,
RM39,Q9JKF7,0.132196252581821,,,,,,,,,-0.8787808557891361,,,,
CHOLN,Q9CXL3,0.122672798527535,,,,,,,,,-0.9112517270778191,,,,
RIPR1,Q68FE6,,,,,,,,,,,,,,
SEC63,Q8VHE0,0.348654815910761,,,,,,,,,-0.4576043315804631,,,,
RABP2,P22935,,,,,,,,,,,,,,
CHMP3,Q9CQ10,0.0558457415263717,,,,,,,,,-1.2530099380740622,,,,
PKN2,Q8BWW9,,,,,,,,,,,,,,
ITIH2,Q61703,0.204837759674055,,,,,,,,,-0.6885899827229972,,,,
DAA10,Q8BGF3,0.0694151390003247,,,,,,,,,-1.1585458023507489,,,,
DNPH1,Q80VJ3,0.943320830044931,,,,,,,,,-0.025340575532982225,,,,
PITH1,Q8BWR2,,,,,,,,,,,,,,
FADS2,Q9Z0R9,0.364360416615456,,,,,,,,,-0.4384688100174756,,,,
RAD21,Q61550,0.32870085888343,,,,,,,,,-0.48319916112115346,,,,
DEGS1,O09005,0.285167959699584,,,,,,,,,-0.5448992716229486,,,,
RPAP3,Q9D706,0.0664778134185822,,,,,,,,,-1.1773232737585606,,,,
S61A2,Q9JLR1,0.109053889059507,,,,,,,,,-0.9623588420800817,,,,
MPC2,Q9D023,0.136744152083968,,,,,,,,,-0.8640912373672449,,,,
ECE1,Q4PZA2,,,,,,,,,,,,,,
PI42A,O70172,0.108101517388617,,,,,,,,,-0.9661682099423585,,,,
,,,,,,,,,,,,,,,
DDX50,Q99MJ9,0.0160527943636588,,,,,,,,,-1.7944493575839915,,,,
CLPX,Q9JHS4,0.10438834838736,,,,,,,,,-0.9813479736850077,,,,
CRLF3,Q9Z2L7,0.268245711811875,,,,,,,,,-0.5714672119578199,,,,
BCAR1,Q61140,,,,,,,,,,,,,,
NIT2,Q9JHW2,0.4141593739843,,,,,,,,,-0.38283250447629114,,,,
THIKB,Q8VCH0,,,,,,,,,,,,,,
PEX19,Q8VCI5,0.0813694375470149,,,,,,,,,-1.0895386859838874,,,,
AR6P4,Q9JM93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TSSC4,Q9JHE7,0.0275249528282879,,,,,,,,,-1.5602734166407455,,,,
MMP14,P53690,,,,,,,,,,,,,,
NEUL,Q91YP2,0.0434746226420823,,,,,,,,,-1.361764178966943,,,,
THIOM,P97493,0.354626845624118,,,,,,,,,-0.45022839094291023,,,,
LMA2L,P59481,,,,,,,,,,,,,,
CARM1,Q9WVG6,0.128592638666789,,,,,,,,,-0.8907838920486364,,,,
NRBP,Q99J45,0.0648199286989324,,,,,,,,,-1.1882914510217546,,,,
RM16,Q99N93,0.0442632120110391,,,,,,,,,-1.3539570741851847,,,,
ARPIN,Q9D0A3,0.0903705390768467,,,,,,,,,-1.0439731270653274,,,,
KIME,Q9R008,,,,,,,,,,,,,,
RM02,Q9D773,0.0169472393239977,,,,,,,,,-1.770901037520012,,,,
HACL2,Q8BU33,,,,,,,,,,,,,,
MACD1,Q922B1,,,,,,,,,,,,,,
LIN7C,O88952,0.272544706291451,,,,,,,,,-0.5645622489719616,,,,
DYH8,Q91XQ0,,,,,,,,,,,,,,
GMDS,Q8K0C9,0.43600912442853,,,,,,,,,-0.360504422090366,,,,
RT26,Q80ZS3,0.20497105806455,,,,,,,,,-0.6883074570428538,,,,
SNR27,Q8K194,0.0320282157324564,,,,,,,,,-1.4944672548776237,,,,
TE2IP,Q91VL8,,,,,,,,,,,,,,
NXF1,Q99JX7,0.0635807622172214,,,,,,,,,-1.1966742699923523,,,,
IMA7,O35345,0.051713075170241,,,,,,,,,-1.2863996357000538,,,,
CD81,P35762,0.0751109722593458,,,,,,,,,-1.1242966163431045,,,,
ARMT1,A6H630,,,,,,,,,,,,,,
WDR5,P61965,0.309126534470255,,4.2222188006451,,59.94889733577118,,,0.000578729731127936,,-0.5098637148350607,,-3.2375242060188074,,
NTPCR,Q9CQA9,,,,,,,,,,,,,,
SDHF2,Q8C6I2,,,,,,,,,,,,,,
SYMPK,Q80X82,0.235319078163369,,,,,,,,,-0.6283428615821698,,,,
ATIF1,O35143,0.937783808870392,,,,,,,,,-0.027897269761966402,,,,
STK10,O55098,0.0505861803780142,,,,,,,,,-1.2959681117236137,,,,
MIRO2,Q8JZN7,,,,,,,,,,,,,,
LIMS1,Q99JW4,0.198884383573188,,,,,,,,,-0.7013993163941733,,,,
LIN7A,Q8JZS0,,,,,,,,,,,,,,
RPB4,Q9D7M8,0.0925468746587102,,,,,,,,,-1.0336382429445135,,,,
RAI3,Q8BHL4,,,,,,,,,,,,,,
RM23,O35972,0.104983758280351,,,,,,,,,-0.9788778841188192,,,,
NUP58,Q8R332,0.100587805709738,,,,,,,,,-0.9974546657410368,,,,
BCAT2,O35855,0.745531905648362,,,,,,,,,-0.12753376582530998,,,,
S30BP,Q02614,0.0874801045936385,,,,,,,,,-1.0580907063795664,,,,
DIAP1,O08808,0.0798337411667664,5.27946992369451,5.1534021061465,5.2544840286109045,7.024216580051381,0.12606781754800966,0.0007895941205497969,0.001250445327964922,-0.000460851207415125,-1.097813518355004,-3.102596094155905,-2.90293529176411,3.336439270335217,-0.19966080239179496
ZMAT2,Q9CPW7,0.12222256887772,,,,,,,,,-0.9128485925054574,,,,
RCOR1,Q8CFE3,,,,,,,,,,,,,,
DYL2,Q9D0M5,0.174536762173195,,,,,,,,,-0.7581130848798827,,,,
CCD43,Q9CR29,0.0703494400909251,,,,,,,,,-1.1527393547521818,,,,
SYDM,Q8BIP0,0.105947468786532,,,,,,,,,-0.9749094146509052,,,,
LACTB,Q9EP89,0.0694384225633893,,,,,,,,,-1.1584001536120503,,,,
SMCA5,Q91ZW3,0.299803892623894,,,,,,,,,-0.5231627326148163,,,,
ASF1B,Q9DAP7,0.232505589750727,,,,,,,,,-0.6335666016182667,,,,
NDUV2,Q9D6J6,0.254828817784579,,,,,,,,,-0.5937514605708595,,,,
LANC2,Q9JJK2,0.0240398012619264,,,,,,,,,-1.6190691269856656,,,,
DOHH,Q99LN9,0.0829192824398929,,,,,,,,,-1.081344464823996,,,,
SPTC1,O35704,0.0565813682318414,,,,,,,,,-1.2473265547872276,,,,
MOGS,Q80UM7,1.02907334524522,,,,,,,,,0.012446329378661747,,,,
,,,,,,,,,,,,,,,
MYH10,Q61879,,,,,,,,,,,,,,
KIF2A,P28740,0.0851031726344572,,,,,,,,,-1.0700542491756428,,,,
,,,,,,,,,,,,,,,
POPD1,Q9ES83,,,,,,,,,,,,,,
EDC3,Q8K2D3,0.113681695312449,,,,,,,,,-0.9443094584853036,,,,
DIC,Q9QZD8,,,,,,,,,,,,,,
RTF1,A2AQ19,0.0555207050786043,,,,,,,,,-1.255545027246955,,,,
REEP4,Q8K072,0.0391190223714367,,,,,,,,,-1.4076120072585594,,,,
TSNAX,Q9QZE7,,,,,,,,,,,,,,
KAD6,Q8VCP8,0.0286175824714596,,,,,,,,,-1.5433670569372042,,,,
RM04,Q9DCU6,0.124194773962673,,,,,,,,,-0.9058966786113319,,,,
XPOT,Q9CRT8,0.203251565670555,,,,,,,,,-0.691966100299879,,,,
ARMX3,Q8BHS6,,,,,,,,,,,,,,
RAD50,P70388,0.103532587651494,,,,,,,,,-0.9849229312731076,,,,
PLOD1,Q9R0E2,0.325814434273012,,,,,,,,,-0.48702967943125897,,,,
ACAD9,Q8JZN5,0.1263142807266,,,,,,,,,-0.8985475465930908,,,,
A2AP,Q61247,,,,,,,,,,,,,,
RAB8B,P61028,0.320034792309434,4.76860705244825,4.74361714183308,17.036993101502944,18.04607916321318,0.02498991061516964,0.0009794088058452388,0.001957607340179024,-0.0009781985343337851,-0.4948028051593789,-3.0090359955671335,-2.708274415237147,3.00957299223159,-0.30076158032998634
DDX24,Q9ESV0,0.0143069485903565,,,,,,,,,-1.8444529834087549,,,,
DDX18,Q8K363,0.123152592485185,,,,,,,,,-0.9095564413956494,,,,
SDF2,Q9DCT5,,,,,,,,,,,,,,
RM24,Q9CQ06,0.082948738941353,,,,,,,,,-1.0811902121106851,,,,
,,,,,,,,,,,,,,,
FACE1,Q80W54,0.137359131821555,,,,,,,,,-0.8621424627969035,,,,
,,,,,,,,,,,,,,,
CPSF3,Q9QXK7,0.133141467607084,,,,,,,,,-0.8756866601667928,,,,
PRPKB,Q99PW4,,,,,,,,,,,,,,
GPSM3,Q3U1Z5,0.138391554574183,,,,,,,,,-0.8588904121461847,,,,
RAB5B,P61021,0.128828118405028,,,,,,,,,-0.889989336235762,,,,
CUL1,Q9WTX6,0.146771120008016,,,,,,,,,-0.8333593916614629,,,,
SNAPN,Q9Z266,0.0542894396376083,,,,,,,,,-1.2652846410031993,,,,
M3K20,Q9ESL4,0.0756068284255917,,,,,,,,,-1.1214389794507258,,,,
FHOD1,Q6P9Q4,0.0295039432837309,,4.30223117039543,,49.86190071448633,,,6.668624081385133e-05,,-1.5301199354822936,,-4.175963763610222,,
SPC25,Q3UA16,0.0321665174040523,,,,,,,,,-1.4925959566322484,,,,
TGRM1,Q6A070,,,,,,,,,,,,,,
NAA20,P61600,0.135814103909851,,,,,,,,,-0.8670551274622506,,,,
KITH,P04184,0.0135082452489418,,,,,,,,,-1.8694010631317373,,,,
PIP30,Q91WE2,0.0741180781149583,,,,,,,,,-1.1300758504822523,,,,
TSN4,Q9DCK3,0.101608227426191,,,,,,,,,-0.9930711249149986,,,,
FAH2A,Q3TC72,,,,,,,,,,,,,,
NUP54,Q8BTS4,0.193069992123867,,,,,,,,,-0.7142852211337795,,,,
RTN3,Q9ES97,0.0886718806328806,,,,,,,,,-1.052214080530172,,,,
PP4R1,Q8K2V1,0.0816660668077168,,,,,,,,,-1.0879583603517253,,,,
XRP2,Q9EPK2,0.0292523164845591,,,,,,,,,-1.5338397365347418,,,,
MOC2B,Q9Z223,,,,,,,,,,,,,,
SYAP1,Q9D5V6,0.129148527319039,,,,,,,,,-0.8889105417234282,,,,
KAD4,Q9WUR9,0.380681005851807,,,,,,,,,-0.41943879184741184,,,,
AB1IP,Q8R5A3,0.349427560083748,4.97933766739451,6.03910020236833,10.487267182649582,0.913902357497301,-1.05976253497382,0.001709807956560283,0.029318568805648204,-0.02760876084908792,-0.4566428442865095,-2.767052666268584,-1.5328572337232726,1.5589530851564664,-1.2341954325453113
IMA5,Q60960,0.0317348852469665,,,,,,,,,-1.4984630677517683,,,,
RT05,Q99N87,0.135232861592085,,,,,,,,,-0.8689177619892952,,,,
PWP1,Q99LL5,0.273921984040021,,,,,,,,,-0.5623731113600069,,,,
RNH2A,Q9CWY8,0.20360558242294,,,,,,,,,-0.6912103187604159,,,,
RHOC,Q62159,0.0582985083739298,,,,,,,,,-1.2343425569606883,,,,
RT10,Q80ZK0,0.0284543879552224,,,,,,,,,-1.5458507514904933,,,,
GMPR2,Q99L27,0.101382873596212,,,,,,,,,-0.9940354032951831,,,,
CASP3,P70677,0.508710758779313,,,,,,,,,-0.2935290773301591,,,,
SETD7,Q8VHL1,,,,,,,,,,,,,,
3HIDH,Q99L13,0.109773479340712,,,,,,,,,-0.9595025703339082,,,,
NELFB,Q8C4Y3,0.0096463814912616,,,,,,,,,-2.015635566768931,,,,
SR140,Q6NV83,0.110359981171245,,4.25587606681185,,55.47840072586527,,,0.00022392795496983808,,-0.9571883822887663,,-3.6498916860936164,,
ACDSB,Q9DBL1,,,,,,,,,,,,,,
LPXN,Q99N69,0.990238664435097,,,,,,,,,-0.004260120396998356,,,,
ADDA,Q9QYC0,0.16904607905103,,,,,,,,,-0.7719948980496452,,,,
NUD16,Q6P3D0,,,,,,,,,,,,,,
MAP11,Q8BP48,0.605719905499058,,,,,,,,,-0.21772815407922266,,,,
GPN1,Q8VCE2,,,,,,,,,,,,,,
RM32,Q9DCI9,0.133826905028445,,,,,,,,,-0.8734565657106217,,,,
NELFD,Q922L6,0.0210072069014733,,,,,,,,,-1.677631687142618,,,,
