Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
SRC,SRC,SRC,SRC,SRC,SRC,SRC,SRC,HCK,HCK,HCK,HCK,HCK,HCK,HCK,HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_vs_HCK,SRC,SRC,SRC,SRC,SRC,SRC,SRC,SRC,HCK,HCK,HCK,HCK,HCK,HCK,HCK,HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_minus_HCK,SRC_vs_HCK
gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,delta_pKapp,delta_complexome,log_delta_complexome,ratio_log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,gene_id,uniprot_id,concentration_uM,pKapp,Kapp,complexome,log_concentration_uM,log_complexome,delta_pKapp,delta_complexome,log_delta_complexome,ratio_log_complexome
IK,Q13123,0.222107820088965,,,,-0.6534361503137646,,IK,Q13123,0.222107820088965,,,,-0.6534361503137646,,,,,,RED,Q9Z1M8,0.11750017025243,,,,-0.929961504118736,,RED,Q9Z1M8,0.11750017025243,4.34092148131592,45.61193730331559,0.0002896925823883,-0.929961504118736,-3.538062624813729,,,,
CNOT1,A5YKK6,0.22165643032907,,,,-0.6543196651500129,,CNOT1,A5YKK6,0.22165643032907,,,,-0.6543196651500129,,,,,,CNOT1,Q6ZQ08,0.534898413865197,,,,-0.2717286899169363,,CNOT1,Q6ZQ08,0.534898413865197,,,,-0.2717286899169363,,,,,
EXOSC9,Q06265,0.221541652586606,,,,-0.654544608998975,,EXOSC9,Q06265,0.221541652586606,,,,-0.654544608998975,,,,,,EXOS9,Q9JHI7,0.0709630831223925,,,,-1.1489675240394308,,EXOS9,Q9JHI7,0.0709630831223925,,,,-1.1489675240394308,,,,,
PLAA,Q9Y263,0.221134259009539,,,,-0.6553439695595933,,PLAA,Q9Y263,0.221134259009539,,,,-0.6553439695595933,,,,,,PLAP,P27612,0.750897028280175,,,,-0.1244196144150568,,PLAP,P27612,0.750897028280175,,,,-0.1244196144150568,,,,,
NOLC1,Q14978,0.221098427406523,,,,-0.6554143463905225,,NOLC1,Q14978,0.221098427406523,,,,-0.6554143463905225,,,,,,NOLC1,E9Q5C9,0.524469304679373,,,,-0.2802799244360349,,NOLC1,E9Q5C9,0.524469304679373,,,,-0.2802799244360349,,,,,
SCOC,Q9UIL1,0.220318624747723,,,,-0.6569487879910151,,SCOC,Q9UIL1,0.220318624747723,,,,-0.6569487879910151,,,,,,SCOC,Q78YZ6,0.125452208917167,,,,-0.9015216873817272,,SCOC,Q78YZ6,0.125452208917167,,,,-0.9015216873817272,,,,,
INF2,Q27J81,0.220187653769995,,,,-0.6572070361811847,,INF2,Q27J81,0.220187653769995,,,,-0.6572070361811847,,,,,,INF2,Q0GNC1,0.153262011657865,4.45782297023961,34.84793353564246,0.0002329392855848,-0.8145654783605891,-3.632757260825888,INF2,Q0GNC1,0.153262011657865,4.81639138310925,15.261900466513064,0.0011156014796824,-0.8145654783605891,-2.9524909183773835,-0.3585684128696407,-0.0008826621940976001,3.0542054745754745,-0.6802663424485043
DDX27,Q96GQ7,0.220095409863279,,,,-0.6573890146562663,,DDX27,Q96GQ7,0.220095409863279,,,,-0.6573890146562663,,,,,,DDX27,Q921N6,0.0349815251135289,,,,-1.4561612602103655,,DDX27,Q921N6,0.0349815251135289,,,,-1.4561612602103655,,,,,
GLG1,Q92896,0.219914870129172,,,,-0.6577454036692154,,GLG1,Q92896,0.219914870129172,,,,-0.6577454036692154,,,,,,GSLG1,Q61543,0.656948234706464,,,,-0.1824688500247577,,GSLG1,Q61543,0.656948234706464,,,,-0.1824688500247577,,,,,
POLD2,P49005,0.219825112026245,,,,-0.6579226968466864,,POLD2,P49005,0.219825112026245,,,,-0.6579226968466864,,,,,,DPOD2,O35654,0.0501708771696048,,,,-1.2995483058570634,,DPOD2,O35654,0.0501708771696048,,,,-1.2995483058570634,,,,,
ECH1,Q13011,0.219367241228055,,,,-0.6588282264245425,,ECH1,Q13011,0.219367241228055,,,,-0.6588282264245425,,,,,,ECH1,O35459,,,,,,,ECH1,O35459,,,,,,,,,,
MRPL37,Q9BZE1,0.218973858572496,,,,-0.6596077287916662,,MRPL37,Q9BZE1,0.218973858572496,,,,-0.6596077287916662,,,,,,RM37,Q921S7,0.0741463289951857,,,,-1.1299103461406603,,RM37,Q921S7,0.0741463289951857,,,,-1.1299103461406603,,,,,
CBX1,P83916,0.218861057930912,,,,-0.659831505815528,,CBX1,P83916,0.218861057930912,,,,-0.659831505815528,,,,,,CBX1,P83917,0.129608634137556,,,,-0.8873660661089828,,CBX1,P83917,0.129608634137556,,,,-0.8873660661089828,,,,,
PAM16,Q9Y3D7,0.218293223488093,,,,-0.660959745955576,,PAM16,Q9Y3D7,0.218293223488093,,,,-0.660959745955576,,,,,,TIM16,Q9CQV1,0.108124172391274,,,,-0.9660772037100512,,TIM16,Q9CQV1,0.108124172391274,,,,-0.9660772037100512,,,,,
IST1,P53990,0.217676484788716,,,,-0.6621884845009465,,IST1,P53990,0.217676484788716,,,,-0.6621884845009465,,,,,,IST1,Q9CX00,0.102651758190023,,,,-0.9886336077577248,,IST1,Q9CX00,0.102651758190023,4.34412275176471,45.27695881295964,0.0002550303119441,-0.9886336077577248,-3.593408197888661,,,,
TOMM20,Q15388,0.21722731124193,,,,-0.663085573300484,,TOMM20,Q15388,0.21722731124193,,,,-0.663085573300484,,,,,,TOM20,Q9DCC8,0.163454113669513,,,,-0.7866041450041469,,TOM20,Q9DCC8,0.163454113669513,,,,-0.7866041450041469,,,,,
NCSTN,Q92542,0.215871786739635,,,,-0.6658041138674793,,NCSTN,Q92542,0.215871786739635,,,,-0.6658041138674793,,,,,,NICA,P57716,0.464233862855436,,,,-0.3332631837532719,,NICA,P57716,0.464233862855436,,,,-0.3332631837532719,,,,,
CDK11B,P21127,0.215842395234771,,,,-0.6658632482157586,,CDK11B,P21127,0.215842395234771,,,,-0.6658632482157586,,,,,,CD11B,P24788,0.123956822835293,,,,-0.9067295637878974,,CD11B,P24788,0.123956822835293,4.18603506328815,65.15757861812014,0.0002142369117592,-0.9067295637878974,-3.669105700673645,,,,
FKBP5,Q13451,0.215516004670989,,,,-0.6665204726856138,,FKBP5,Q13451,0.215516004670989,,,,-0.6665204726856138,,,,,,FKBP5,Q64378,0.158620412753847,,,,-0.7996409243582203,,FKBP5,Q64378,0.158620412753847,,,,-0.7996409243582203,,,,,
RBBP5,Q15291,0.215354094888789,,,,-0.6668468658531005,,RBBP5,Q15291,0.215354094888789,,,,-0.6668468658531005,,,,,,RBBP5,Q8BX09,0.137301406382544,,,,-0.8623250142486771,,RBBP5,Q8BX09,0.137301406382544,,,,-0.8623250142486771,,,,,
GBF1,Q92538,0.215240750448956,,,,-0.6670755024308198,,GBF1,Q92538,0.215240750448956,,,,-0.6670755024308198,,,,,,GBF1,Q6DFZ1,0.107871828591456,,,,-0.9670919592533443,,GBF1,Q6DFZ1,0.107871828591456,,,,-0.9670919592533443,,,,,
ARL6IP5,O75915,0.215228756634952,,,,-0.667099703203021,,ARL6IP5,O75915,0.215228756634952,,,,-0.667099703203021,,,,,,PRAF3,Q8R5J9,0.147236806735255,,,,-0.8319836100809572,,PRAF3,Q8R5J9,0.147236806735255,,,,-0.8319836100809572,,,,,
CERS2,Q96G23,0.214887129617009,,,,-0.6677895952284199,,CERS2,Q96G23,0.214887129617009,,,,-0.6677895952284199,,,,,,CERS2,Q924Z4,0.600171473274204,,,,-0.221724650853895,,CERS2,Q924Z4,0.600171473274204,,,,-0.221724650853895,,,,,
OGT,O15294,0.214885963121532,,,,-0.6677919527633954,,OGT,O15294,0.214885963121532,,,,-0.6677919527633954,,,,,,OGT1,Q8CGY8,0.323211586930824,,,,-0.49051307843607,,OGT1,Q8CGY8,0.323211586930824,,,,-0.49051307843607,,,,,
MYO1B,O43795,0.214869675460946,,,,-0.6678248721272568,,MYO1B,O43795,0.214869675460946,,,,-0.6678248721272568,,,,,,MYO1B,P46735,,,,,,,MYO1B,P46735,,,,,,,,,,
NFKB2,Q00653,0.214677599577658,,,,-0.6682132694312368,,NFKB2,Q00653,0.214677599577658,,,,-0.6682132694312368,,,,,,NFKB2,Q9WTK5,0.161700060486452,,,,-0.7912898176388838,,NFKB2,Q9WTK5,0.161700060486452,,,,-0.7912898176388838,,,,,
NAXE,Q8NCW5,0.214457883371547,,,,-0.6686579846693287,,NAXE,Q8NCW5,0.214457883371547,,,,-0.6686579846693287,,,,,,NNRE,Q8K4Z3,0.192445349406531,,,,-0.7156925795108562,,NNRE,Q8K4Z3,0.192445349406531,,,,-0.7156925795108562,,,,,
BCAT1,P54687,0.213792186612522,,,,-0.6700081708441397,,BCAT1,P54687,0.213792186612522,,,,-0.6700081708441397,,,,,,BCAT1,P24288,0.668017027152966,,,,-0.1752124676077904,,BCAT1,P24288,0.668017027152966,,,,-0.1752124676077904,,,,,
PPIE,Q9UNP9,0.21305181038812,,,,-0.6715147710705212,,PPIE,Q9UNP9,0.21305181038812,,,,-0.6715147710705212,,,,,,PPIE,Q9QZH3,0.0681049045653344,,,,-1.1668216113036278,,PPIE,Q9QZH3,0.0681049045653344,,,,-1.1668216113036278,,,,,
MVD,P53602,0.212617333714979,,,,-0.6724013323343643,,MVD,P53602,0.212617333714979,,,,-0.6724013323343643,,,,,,MVD1,Q99JF5,0.227269644637667,,,,-0.6434585671202808,,MVD1,Q99JF5,0.227269644637667,,,,-0.6434585671202808,,,,,
SF1,Q15637,0.212500582380039,4.44344344081857,36.0210658412818,8.114448725748957e-05,-0.6726398753826545,-4.09074097965755,SF1,Q15637,0.212500582380039,4.43922661937338,36.372519101582455,0.0011716393613063,-0.6726398753826545,-2.931206046591828,0.004216821445190533,-0.0010904948740488103,2.962376371513569,-1.1595349330657219,SF01,Q64213,0.141093435717706,4.80084756577356,15.818031433246038,0.0004694742894439,-0.85049319105,-3.3283881866957272,SF01,Q64213,0.141093435717706,4.90253039010606,12.516116874317134,0.0012488622057329,-0.85049319105,-2.9034854772312504,-0.10168282433250031,-0.0007793879162890001,3.1082463318377727,-0.42490270946447684
PRMT3,O60678,0.212055729155676,,,,-0.6735499896174552,,PRMT3,O60678,0.212055729155676,,,,-0.6735499896174552,,,,,,ANM3,Q922H1,0.127786514894482,,,,-0.8935149741581927,,ANM3,Q922H1,0.127786514894482,,,,-0.8935149741581927,,,,,
ACOT1,Q86TX2,0.21199721327105,,,,-0.6736698478870977,,ACOT1,Q86TX2,0.21199721327105,,,,-0.6736698478870977,,,,,,ACOT1,O55137,,,,,,,ACOT1,O55137,,,,,,,,,,
RRAS2,P62070,0.21085343346364,,,,-0.6760193226919347,,RRAS2,P62070,0.21085343346364,,,,-0.6760193226919347,,,,,,RRAS2,P62071,0.124869750943414,,,,-0.9035427544954788,,RRAS2,P62071,0.124869750943414,,,,-0.9035427544954788,,,,,
NDUFB4,O95168,0.210213762720177,,,,-0.6773388540653184,,NDUFB4,O95168,0.210213762720177,,,,-0.6773388540653184,,,,,,NDUB4,Q9CQC7,0.409829765264734,,,,-0.3873965026923016,,NDUB4,Q9CQC7,0.409829765264734,,,,-0.3873965026923016,,,,,
TCOF1,Q13428,0.209775552651316,,,,-0.678245126091375,,TCOF1,Q13428,0.209775552651316,,,,-0.678245126091375,,,,,,TCOF,O08784,0.275894634913208,,,,-0.5592567447917227,,TCOF,O08784,0.275894634913208,,,,-0.5592567447917227,,,,,
ECPAS,Q5VYK3,0.209724794187784,,,,-0.6783502231235731,,ECPAS,Q5VYK3,0.209724794187784,,,,-0.6783502231235731,,,,,,ECM29,Q6PDI5,0.187145479149582,,,,-0.7278206596214505,,ECM29,Q6PDI5,0.187145479149582,,,,-0.7278206596214505,,,,,
PM20D2,Q8IYS1,0.209509397870245,,,,-0.6787964913055716,,PM20D2,Q8IYS1,0.209509397870245,,,,-0.6787964913055716,,,,,,P20D2,A3KG59,,,,,,,P20D2,A3KG59,,,,,,,,,,
MRPS34,P82930,0.209287074828527,,,,-0.6792575920338846,,MRPS34,P82930,0.209287074828527,,,,-0.6792575920338846,,,,,,RT34,Q9JIK9,0.423979978743766,,,,-0.3726546512525533,,RT34,Q9JIK9,0.423979978743766,,,,-0.3726546512525533,,,,,
CTBP1,Q13363,0.209131587713097,,,,-0.6795803653965086,,CTBP1,Q13363,0.209131587713097,,,,-0.6795803653965086,,,,,,CTBP1,O88712,0.262810098288986,,,,-0.5803579513385703,,CTBP1,O88712,0.262810098288986,,,,-0.5803579513385703,,,,,
PGAM5,Q96HS1,0.20895967458672,,,,-0.6799375167320774,,PGAM5,Q96HS1,0.20895967458672,,,,-0.6799375167320774,,,,,,PGAM5,Q8BX10,0.137050496190297,,,,-0.8631193877617112,,PGAM5,Q8BX10,0.137050496190297,,,,-0.8631193877617112,,,,,
DPM1,O60762,0.20818125006364,,,,-0.6815583879887264,,DPM1,O60762,0.20818125006364,,,,-0.6815583879887264,,,,,,DPM1,O70152,0.189239592581068,,,,-0.7229879956265608,,DPM1,O70152,0.189239592581068,,,,-0.7229879956265608,,,,,
EXOSC8,Q96B26,0.207834573688506,,,,-0.6822822050311652,,EXOSC8,Q96B26,0.207834573688506,,,,-0.6822822050311652,,,,,,EXOS8,Q9D753,0.137232409345874,,,,-0.8625433118222919,,EXOS8,Q9D753,0.137232409345874,,,,-0.8625433118222919,,,,,
PYCR2,Q96C36,0.207658671846965,,,,-0.682649927994283,,PYCR2,Q96C36,0.207658671846965,,,,-0.682649927994283,,,,,,P5CR2,Q922Q4,0.417210487590448,,,,-0.3796447830705,,P5CR2,Q922Q4,0.417210487590448,,,,-0.3796447830705,,,,,
HMOX2,P30519,0.207019156734911,,,,-0.6839894647879285,,HMOX2,P30519,0.207019156734911,,,,-0.6839894647879285,,,,,,HMOX2,O70252,0.40752697860318,,,,-0.3898436353395726,,HMOX2,O70252,0.40752697860318,,,,-0.3898436353395726,,,,,
GCA,P28676,0.206689968459967,,,,-0.6846806010127832,,GCA,P28676,0.206689968459967,,,,-0.6846806010127832,,,,,,GRAN,Q8VC88,,,,,,,GRAN,Q8VC88,,,,,,,,,,
LPP,Q93052,0.206307923717851,,,,-0.6854840916543133,,LPP,Q93052,0.206307923717851,,,,-0.6854840916543133,,,,,,LPP,Q8BFW7,,,,,,,LPP,Q8BFW7,,,,,,,,,,
THOC5,Q13769,0.206124566454334,,,,-0.6858702448061921,,THOC5,Q13769,0.206124566454334,,,,-0.6858702448061921,,,,,,THOC5,Q8BKT7,0.0117492251325331,,,,-1.92999077439324,,THOC5,Q8BKT7,0.0117492251325331,,,,-1.92999077439324,,,,,
ECI2,O75521,0.205585921196944,,,,-0.6870066297343185,,ECI2,O75521,0.205585921196944,,,,-0.6870066297343185,,,,,,ECI2,Q9WUR2,0.0293716660331536,,,,-1.5320714185271096,,ECI2,Q9WUR2,0.0293716660331536,,,,-1.5320714185271096,,,,,
TSR1,Q2NL82,0.205487522824264,,,,-0.6872145432919607,,TSR1,Q2NL82,0.205487522824264,,,,-0.6872145432919607,,,,,,TSR1,Q5SWD9,0.20542165033086,,,,-0.6873537860371152,,TSR1,Q5SWD9,0.20542165033086,,,,-0.6873537860371152,,,,,
NCBP2,P52298,0.205318433836163,,,,-0.687572057185999,,NCBP2,P52298,0.205318433836163,,,,-0.687572057185999,,,,,,NCBP2,Q9CQ49,0.196546851387792,,,,-0.7065339090347359,,NCBP2,Q9CQ49,0.196546851387792,,,,-0.7065339090347359,,,,,
TRIP13,Q15645,0.205260276753446,,,,-0.6876950898695019,,TRIP13,Q15645,0.205260276753446,,,,-0.6876950898695019,,,,,,PCH2,Q3UA06,0.109782039719136,,,,-0.9594687044112444,,PCH2,Q3UA06,0.109782039719136,,,,-0.9594687044112444,,,,,
GNL2,Q13823,0.204702995638809,,,,-0.6888758017933562,,GNL2,Q13823,0.204702995638809,,,,-0.6888758017933562,,,,,,NOG2,Q99LH1,0.204002047694516,,,,-0.690365473270348,,NOG2,Q99LH1,0.204002047694516,,,,-0.690365473270348,,,,,
ADI1,Q9BV57,0.204661220730428,,,,-0.6889644397911556,,ADI1,Q9BV57,0.204661220730428,,,,-0.6889644397911556,,,,,,MTND,Q99JT9,0.250100446638324,,,,-0.601885532690184,,MTND,Q99JT9,0.250100446638324,,,,-0.601885532690184,,,,,
BLMH,Q13867,0.204414338748286,,,,-0.6894886436603853,,BLMH,Q13867,0.204414338748286,,,,-0.6894886436603853,,,,,,BLMH,Q8R016,0.402003577343344,,,,-0.3957700822051779,,BLMH,Q8R016,0.402003577343344,,,,-0.3957700822051779,,,,,
UBE2D1,P51668,0.204364907123994,,,,-0.6895936777685644,,UBE2D1,P51668,0.204364907123994,,,,-0.6895936777685644,,,,,,UB2D1,P61080,,,,,,,UB2D1,P61080,,,,,,,,,,
HUWE1,Q7Z6Z7,0.203843390586597,,,,-0.6907033655378212,,HUWE1,Q7Z6Z7,0.203843390586597,,,,-0.6907033655378212,,,,,,HUWE1,Q7TMY8,0.201474756792815,,,,-0.6957793598074641,,HUWE1,Q7TMY8,0.201474756792815,,,,-0.6957793598074641,,,,,
PDS5A,Q29RF7,0.203795692110804,,,,-0.6908050004683561,,PDS5A,Q29RF7,0.203795692110804,,,,-0.6908050004683561,,,,,,PDS5A,Q6A026,0.247490355945666,,,,-0.6064417197250956,,PDS5A,Q6A026,0.247490355945666,,,,-0.6064417197250956,,,,,
MRPL18,Q9H0U6,0.203310173968178,,,,-0.6918408880236312,,MRPL18,Q9H0U6,0.203310173968178,,,,-0.6918408880236312,,,,,,RM18,Q9CQL5,0.794555031242455,,,,-0.0998760179817657,,RM18,Q9CQL5,0.794555031242455,,,,-0.0998760179817657,,,,,
PAPOLA,P51003,0.203053321589925,,,,-0.692389901833256,,PAPOLA,P51003,0.203053321589925,,,,-0.692389901833256,,,,,,PAPOA,Q61183,0.268894844944923,,,,-0.5704175236726974,,PAPOA,Q61183,0.268894844944923,,,,-0.5704175236726974,,,,,
MAP1S,Q66K74,0.20299826828568,,,,-0.6925076669004878,,MAP1S,Q66K74,0.20299826828568,,,,-0.6925076669004878,,,,,,MAP1S,Q8C052,0.08943452854745,,,,-1.0484947780436935,,MAP1S,Q8C052,0.08943452854745,4.59939308678384,25.15399169643888,0.0003986462399385,-1.0484947780436935,-3.399412327849644,,,,
RAB23,Q9ULC3,0.202913386171703,,,,-0.6926893016667973,,RAB23,Q9ULC3,0.202913386171703,,,,-0.6926893016667973,,,,,,RAB23,P35288,,,,,,,RAB23,P35288,,,,,,,,,,
HCK,P08631,0.202826341460089,,,,-0.6928756429882815,,HCK,P08631,0.202826341460089,,,,-0.6928756429882815,,,,,,HCK,P08103,0.11302227560547,,,,-0.9468359528074584,,HCK,P08103,0.11302227560547,,,,-0.9468359528074584,,,,,
SLC25A22,Q9H936,0.202348178118214,,,,-0.6939007015109534,,SLC25A22,Q9H936,0.202348178118214,,,,-0.6939007015109534,,,,,,GHC1,Q9D6M3,0.446134360385383,,,,-0.350534326968871,,GHC1,Q9D6M3,0.446134360385383,,,,-0.350534326968871,,,,,
KIF11,P52732,0.20204847829094,,,,-0.6945444160569504,,KIF11,P52732,0.20204847829094,,,,-0.6945444160569504,,,,,,KIF11,Q6P9P6,0.0558180683775486,,,,-1.2532251966450736,,KIF11,Q6P9P6,0.0558180683775486,,,,-1.2532251966450736,,,,,
PURA,Q00577,0.20195120108753,,,,-0.6947535595569521,,PURA,Q00577,0.20195120108753,,,,-0.6947535595569521,,,,,,PURA,P42669,0.317624142820239,,,,-0.4980864939807479,,PURA,P42669,0.317624142820239,,,,-0.4980864939807479,,,,,
POLR2C,P19387,0.201544735376306,,,,-0.6956285417276566,,POLR2C,P19387,0.201544735376306,,,,-0.6956285417276566,,,,,,RPB3,P97760,0.170063501491978,,,,-0.769388883339032,,RPB3,P97760,0.170063501491978,,,,-0.769388883339032,,,,,
ZNF207,O43670,0.201541555405228,4.16014993613248,69.15921639331175,4.021047897850849e-05,-0.6956353940762648,-4.395660753644559,ZNF207,O43670,0.201541555405228,,,,-0.6956353940762648,,,,,,ZN207,Q9JMD0,0.197219616595788,,,,-0.7050498898228137,,ZN207,Q9JMD0,0.197219616595788,,,,-0.7050498898228137,,,,,
NAE1,Q13564,0.201288010829852,,,,-0.6961820919046893,,NAE1,Q13564,0.201288010829852,,,,-0.6961820919046893,,,,,,ULA1,Q8VBW6,0.0315449125739236,,,,-1.501070671894554,,ULA1,Q8VBW6,0.0315449125739236,,,,-1.501070671894554,,,,,
IRGQ,Q8WZA9,0.201250353389485,,,,-0.6962633483515546,,IRGQ,Q8WZA9,0.201250353389485,,,,-0.6962633483515546,,,,,,IRGQ,Q8VIM9,,,,,,,IRGQ,Q8VIM9,,,,,,,,,,
EIF2B5,Q13144,0.201245402165112,,,,-0.6962740331321728,,EIF2B5,Q13144,0.201245402165112,,,,-0.6962740331321728,,,,,,EI2BE,Q8CHW4,0.187025873038841,,,,-0.7280983092884393,,EI2BE,Q8CHW4,0.187025873038841,,,,-0.7280983092884393,,,,,
A2M,P01023,0.200758186452591,,,,-0.6973267361678539,,A2M,P01023,0.200758186452591,,,,-0.6973267361678539,,,,,,PZP,Q61838,0.130503951288764,,,,-0.8843763389239516,,PZP,Q61838,0.130503951288764,,,,-0.8843763389239516,,,,,
FADD,Q13158,0.200565101354616,,,,-0.6977446326697824,,FADD,Q13158,0.200565101354616,,,,-0.6977446326697824,,,,,,FADD,Q61160,0.0142680017953603,,,,-1.8456368446858689,,FADD,Q61160,0.0142680017953603,,,,-1.8456368446858689,,,,,
CDKN2AIPNL,Q96HQ2,0.200232877107711,,,,-0.6984646123003379,,CDKN2AIPNL,Q96HQ2,0.200232877107711,4.45850289457689,34.79341886566595,0.0011539175406198,-0.6984646123003379,-2.9378252249179746,,,,,C2AIL,Q9D211,0.121033645335745,,,,-0.9170938862742632,,C2AIL,Q9D211,0.121033645335745,,,,-0.9170938862742632,,,,,
RPL22L1,Q6P5R6,0.199966218478801,,,,-0.6990433661731145,,RPL22L1,Q6P5R6,0.199966218478801,,,,-0.6990433661731145,,,,,,RL22L,Q9D7S7,2.03725116545214,,,,0.3090445749233866,,RL22L,Q9D7S7,2.03725116545214,,,,0.3090445749233866,,,,,
RRM2,P31350,0.199684630645694,,,,-0.6996553606807916,,RRM2,P31350,0.199684630645694,,,,-0.6996553606807916,,,,,,RIR2,P11157,0.457110236989579,,,,-0.3399790525713071,,RIR2,P11157,0.457110236989579,,,,-0.3399790525713071,,,,,
RAB3GAP2,Q9H2M9,0.199605967583459,,,,-0.69982647883109,,RAB3GAP2,Q9H2M9,0.199605967583459,,,,-0.69982647883109,,,,,,RBGPR,Q8BMG7,0.128019145801768,,,,-0.892725074928201,,RBGPR,Q8BMG7,0.128019145801768,,,,-0.892725074928201,,,,,
MAP2K3,P46734,0.199519474111224,,,,-0.7000147085672893,,MAP2K3,P46734,0.199519474111224,,,,-0.7000147085672893,,,,,,MP2K3,O09110,0.176419341994226,,,,-0.7534538020791158,,MP2K3,O09110,0.176419341994226,,,,-0.7534538020791158,,,,,
ADRM1,Q16186,0.19849452645064,,,,-0.702251464543477,,ADRM1,Q16186,0.19849452645064,,,,-0.702251464543477,,,,,,ADRM1,Q9JKV1,0.217688703593492,,,,-0.6621641069915237,,ADRM1,Q9JKV1,0.217688703593492,,,,-0.6621641069915237,,,,,
TRAM1,Q15629,0.198332182246376,,,,-0.702606809556648,,TRAM1,Q15629,0.198332182246376,,,,-0.702606809556648,,,,,,NCOA3,O09000,,,,,,,NCOA3,O09000,,,,,,,,,,
MAGT1,Q9H0U3,0.198090825097481,,,,-0.7031356390591887,,MAGT1,Q9H0U3,0.198090825097481,,,,-0.7031356390591887,,,,,,MAGT1,Q9CQY5,0.199714650379399,,,,-0.6995900756122387,,MAGT1,Q9CQY5,0.199714650379399,,,,-0.6995900756122387,,,,,
MPRIP,Q6WCQ1,0.197927313588426,,,,-0.7034942698551477,,MPRIP,Q6WCQ1,0.197927313588426,,,,-0.7034942698551477,,,,,,MPRIP,P97434,0.0020901320464921,,,,-2.6798262759696385,,MPRIP,P97434,0.0020901320464921,,,,-2.6798262759696385,,,,,
PSMG2,Q969U7,0.197778390875937,,,,-0.7038211608480645,,PSMG2,Q969U7,0.197778390875937,,,,-0.7038211608480645,,,,,,PSMG2,Q9EST4,1.47552032673546,,,,0.1689451967083872,,PSMG2,Q9EST4,1.47552032673546,,,,0.1689451967083872,,,,,
FTL,P02792,0.197489633235222,,,,-0.7044556967307022,,FTL,P02792,0.197489633235222,,,,-0.7044556967307022,,,,,,FRIL1,P29391,4.93747014558141,,,,0.6935044826803998,,FRIL1,P29391,4.93747014558141,,,,0.6935044826803998,,,,,
NUP43,Q8NFH3,0.197320047960887,,,,-0.704828787649659,,NUP43,Q8NFH3,0.197320047960887,,,,-0.704828787649659,,,,,,NUP43,P59235,0.0874087910551509,,,,-1.058444886418863,,NUP43,P59235,0.0874087910551509,,,,-1.058444886418863,,,,,
TMEM14C,Q9P0S9,0.197079436971436,,,,-0.7053586871143387,,TMEM14C,Q9P0S9,0.197079436971436,,,,-0.7053586871143387,,,,,,TM14C,Q9CQN6,,,,,,,TM14C,Q9CQN6,,,,,,,,,,
SAFB,Q15424,0.196773328396031,,,,-0.7060337682797888,,SAFB,Q15424,0.196773328396031,,,,-0.7060337682797888,,,,,,SAFB1,D3YXK2,0.0203045723763036,,,,-1.692406152520523,,SAFB1,D3YXK2,0.0203045723763036,4.19774630457248,63.42400977854288,3.610708693457809e-05,-1.692406152520523,-4.442407548384891,,,,
NIT1,Q86X76,0.196641432617333,,,,-0.7063249704241794,,NIT1,Q86X76,0.196641432617333,,,,-0.7063249704241794,,,,,,NIT1,Q8VDK1,0.0026192118348794,,,,-2.581829375572938,,NIT1,Q8VDK1,0.0026192118348794,,,,-2.581829375572938,,,,,
HAT1,O14929,0.196571393034178,,,,-0.7064796846288868,,HAT1,O14929,0.196571393034178,,,,-0.7064796846288868,,,,,,HAT1,Q8BY71,0.362594403540184,,,,-0.4405789033027634,,HAT1,Q8BY71,0.362594403540184,,,,-0.4405789033027634,,,,,
GCLM,P48507,0.196487203314201,,,,-0.7066657288050876,,GCLM,P48507,0.196487203314201,,,,-0.7066657288050876,,,,,,GSH0,O09172,0.29533019746011,,,,-0.5296921442310334,,GSH0,O09172,0.29533019746011,,,,-0.5296921442310334,,,,,
DUSP12,Q9UNI6,0.195458672603748,,,,-0.708945054930428,,DUSP12,Q9UNI6,0.195458672603748,,,,-0.708945054930428,,,,,,DUS12,Q9D0T2,0.0320072536385835,,,,-1.494751588610561,,DUS12,Q9D0T2,0.0320072536385835,,,,-1.494751588610561,,,,,
NOMO1,Q15155,0.194922742214073,,,,-0.7101374875017888,,NOMO1,Q15155,0.194922742214073,,,,-0.7101374875017888,,,,,,NOMO1,Q6GQT9,0.267281779338136,,,,-0.5730306461915289,,NOMO1,Q6GQT9,0.267281779338136,,,,-0.5730306461915289,,,,,
CFAP20,Q9Y6A4,0.19478784704592,,,,-0.7104381425577124,,CFAP20,Q9Y6A4,0.19478784704592,,,,-0.7104381425577124,,,,,,CFA20,Q8BTU1,,,,,,,CFA20,Q8BTU1,,,,,,,,,,
